"","convergence","mu","time","density","x_C","x_PSU","CO2","H+","PC","PC-","PQ","PQH2","ATP","NADPH","C3","A","Protein","tau Carbon_T","tau PSII","tau PSI","tau Cyt6bf","tau ATPsyn","tau C_fix","tau Met","tau Ribosome","v Carbon_T","v PSII","v PSI","v Cyt6bf","v ATPsyn","v C_fix","v Met","v Ribosome","p Carbon_T","p PSII","p PSI","p Cyt6bf","p ATPsyn","p C_fix","p Met","p Ribosome","f Carbon_T","f PSII","f PSI","f Cyt6bf","f ATPsyn","f C_fix","f Met","f Ribosome"
"26",4,0.101537693759538,0.24,385.67,0.000525,412.62848247936,21.6150180456978,0.738960206597964,14.7354482219558,134.330647636177,61.8900678492272,6.0545410900133,3.80818525109657,10.5085037569295,13.1607749633626,19.4579873512915,99.3698658993421,0.135815753086194,0.571052143038452,0.055081089783345,0.00251576064224135,0.480255682122674,0.55760184487576,0.684852553894142,2.31754454040142,10.7186641034547,86.236736188552,199.248912985526,279.657457752429,4.4462769861373,9.47102780058192,9.03857006968202,10.0897870126137,1.45576343728865,49.2456730091142,10.9748472653896,0.703551225522832,2.13534978688371,5.28106257447409,6.19008779577289,23.3835308048962,0.273714313356489,2.2021614637916,5.08806684102383,7.14139824561311,0.113541168984023,0.241854380937357,0.230811039180727,0.257655160887137
"27",4,0.101037213540484,0.302,385.67,0.000525,396.758156230154,21.59454566127,0.733211589810567,14.697087123812,134.439481774478,61.9652870035317,6.00940706729779,3.74455257773314,10.5286518033833,13.1182922517599,19.126940799227,99.7125423802087,0.135815934888488,0.582825728377234,0.0562175350895891,0.00252478907616433,0.482420976287534,0.559091103722347,0.687506542590806,2.26321566206649,10.6524385236623,85.8496710022935,198.361409107884,278.418346123791,4.42709522531373,9.41176200263872,8.98480700790131,10.0746774371337,1.44677089693334,50.0353970328576,11.1513894769428,0.702947598897087,2.13572360071373,5.26203240602733,6.17711360184787,22.801167765989,0.273370607682232,2.20313655686304,5.09049442792588,7.1449736415447,0.113611330337445,0.241531466462509,0.230574637553798,0.258543683408636
"28",4,0.10047330417358,0.272,385.67,0.000525,381.498227144379,21.5708344260522,0.727348744199725,14.6565583593188,134.551514219851,62.0413158724234,5.96400173793213,3.68177257400418,10.5487099592439,13.0740909965347,18.8005804213244,100.053272687718,0.135816120413144,0.595070108464557,0.0573994217807391,0.0025341220001444,0.484664550105685,0.560639675852307,0.690250215355031,2.21095735159339,10.5794563349869,85.4089870210771,197.349787467394,277.005281066495,4.40515341947024,9.34684814046688,8.9258344655322,10.0526829003152,1.43686071549818,50.8243351704803,11.3277636891802,0.701965176906787,2.13502170019407,5.24021391171209,6.16105916205696,22.226053161689,0.273021474520035,2.20412910034341,5.09295830187199,7.14860838704007,0.11368273037749,0.241211852539707,0.230346854312564,0.259427159716124
"29",4,0.0998472060556498,0.356,385.67,0.000525,366.825218408057,21.5438648574131,0.72137548123039,14.6138963725171,134.666726645287,62.1181437112731,5.91834325781888,3.61984579968447,10.5686815560219,13.0281711872417,18.4788893886258,100.392061747467,0.135816309720992,0.607804103441075,0.0586285668602111,0.0025437656162129,0.486987883230051,0.562248626511449,0.69308558523358,2.16069889462542,10.4998741118392,84.9156641713184,196.216301720872,275.421402830402,4.38049998541248,9.27642155353995,8.86177228942128,10.0238668756508,1.42605415440498,51.6120891297516,11.5038805645055,0.700607494489099,2.13325041538529,5.21565527741905,6.14196663342027,21.6585580780911,0.272666835225792,2.20513933444046,5.09545899694298,7.15230310985695,0.113755370303181,0.240895507915858,0.230127654761461,0.260305602581136
"30",4,0.0991603135573344,0.246,385.67,0.000525,352.716556161593,21.5136192166807,0.715295788259252,14.5691341844546,134.785100834518,62.1957567630983,5.8724524748747,3.55877237705405,10.5885697729209,12.9805344111039,18.1618499455939,100.728914336756,0.135816502872974,0.621047286198331,0.0599068599629783,0.00255372600375599,0.489392459310821,0.563919050388053,0.69601470818029,2.11237231841165,10.4138650229204,84.3708121415457,194.963505532545,273.670272233186,4.35319001051274,9.20063088404578,8.79275224633217,9.9883107299226,1.41437472880422,52.3982639148562,11.6796514238295,0.698878890656866,2.13041836509213,5.18841103110209,6.11988488883247,21.0990310935826,0.272306617241543,2.20616748897934,5.09799700306008,7.15605838056971,0.113829250077987,0.240582403075932,0.229917001533236,0.261179024390686
"31",4,0.0984141685023945,0.266,385.67,0.000525,339.150534770763,21.4800807976903,0.709113545602474,14.522313442186,134.90660946992,62.2741413731251,5.82634949951511,3.49855251456384,10.6083777733978,12.9311838573904,17.8494435803287,101.063834159058,0.135816699928374,0.634820011873723,0.0612362663084341,0.0025640092556193,0.491879875852139,0.5656520660776,0.699039667830036,2.06591221616186,10.321617914381,83.7756647979475,193.59424152544,271.755853868631,4.32328501468101,9.11963735923564,8.71891739128774,9.94611320442756,1.40184808305281,53.1824685217621,11.8549885298312,0.696784524587896,2.12653689629471,5.15854171413011,6.09486911704331,20.5477967723557,0.271940751257795,2.20721377319471,5.10057278968443,7.15987470886447,0.113904368922227,0.24027250913966,0.229714853350453,0.262047434747472
"32",4,0.0976104529412084,0.27,385.67,0.000525,326.106283433425,21.4432435819411,0.702833022209353,14.4734671983671,135.031228597976,62.3532828791175,5.78005332724652,3.43918569516139,10.6281082256143,12.8801245665935,17.5416511393126,101.396821765678,0.1358169009473,0.649143449348888,0.0626188296565129,0.00257462230698781,0.494451644027216,0.5674487465936,0.702162595433144,2.02125575035641,10.223337287254,83.1315725937355,192.111622120045,269.682491728546,4.29085251952028,9.03361396521336,8.64042130258776,9.89738969934685,1.38850198769381,53.9643157832949,12.0298049405715,0.69433055900837,2.12161908255512,5.12611292177077,6.06698064746085,20.0051558433231,0.271569194015241,2.20827832753274,5.10318665169608,7.16375238935458,0.113980721522041,0.239965795380383,0.229521161550775,0.262910835080972
"33",4,0.0967509811003614,0.248,385.67,0.000525,313.563734070601,21.4030932981103,0.69645852564423,14.422646523664,135.158920129115,62.4331642329971,5.73358666713163,3.380671273634,10.6477641689846,12.827362637938,17.2384521628459,101.727880380274,0.135817105988689,0.66403961408257,0.0640566755443469,0.00258557087277294,0.497109322226226,0.569310280739022,0.705385670430315,1.97834250574017,10.1192406580033,82.4400003501424,190.519025945717,267.454900692902,4.25596596828008,8.94274486980948,8.55742772184318,9.84227223205172,1.37436598097309,54.7434260174755,12.2040154300298,0.691523601011946,2.11568035790959,5.09119659240869,6.03628689073132,19.4713855097341,0.271191884512083,2.20936133547232,5.10583900786685,7.16769182513068,0.114058304408871,0.23966223513385,0.229335878935457,0.263769233749771
"34",4,0.0958376907427443,0.39,385.67,0.000525,301.503590452501,21.3596260895107,0.689994408619732,14.3698950939812,135.289648049675,62.5137684914157,5.6869698040174,3.32300827445368,10.6673481369592,12.7729063982036,16.9398256282809,102.057009629886,0.135817315110847,0.679531401452241,0.0655520144679199,0.00259686166422193,0.499854511539583,0.571237805572124,0.708711099872395,1.93711439775067,10.0095591690646,81.7025158148069,188.820070303791,265.0781314839,4.21870416038762,8.84722436613044,8.47010945872598,9.78090812703826,1.35947145178551,55.5194250738096,12.3775359803877,0.68837123767412,2.10873830742056,5.05386903231257,6.00286059053326,18.9467379559624,0.270808787478794,2.2104629053152,5.10853009877446,7.17169319465724,0.114137110247292,0.239361800322774,0.22915895031815,0.264622629786827
"35",4,0.0948726339169993,0.243,385.67,0.000525,289.907298512021,21.3128392106703,0.683445158211045,14.3152602711527,135.423371905073,62.5950776801588,5.64022360329182,3.26619534558619,10.6868625865146,12.7167658658833,16.6457494474234,102.384208940739,0.135817528371527,0.695642622180913,0.0671071453160492,0.00260850135321866,0.50268881451862,0.57323249414577,0.712141132737621,1.89751561043126,9.89453567162045,80.9207844860121,187.018599606587,262.557553090556,4.1791509783285,8.74725608828296,8.37864779520091,9.71345957371632,1.3438513793034,56.291946708786,12.5502843406032,0.684881732534495,2.10081245099029,5.01421142441821,5.96677973168395,18.4314411724197,0.270419871941757,2.21158313076758,5.11126013739028,7.1757566237023,0.114217130534613,0.239064464441699,0.228990317385176,0.265471021704409
"36",4,0.0938579671978618,0.256,385.67,0.000525,278.75701780002,21.2627313736722,0.676815283386697,14.2587942129183,135.560045244152,62.6770707384373,5.5933714775746,3.21023077887985,10.7063098093103,12.6589529774637,16.3562007985211,102.709477314903,0.135817745827792,0.712398039408397,0.0687244589154563,0.00262049609610933,0.505613878839735,0.575295552952264,0.71567805408988,1.85949249784877,9.77442364259588,80.0965615761745,185.118666462773,259.898826226611,4.13739498712248,8.64305210976535,8.28323168494143,9.64010275273171,1.32754018590325,57.0606334302207,12.7221801878049,0.681063859510232,2.09192432773107,4.97230944268269,5.92812713385452,17.9256987471959,0.270025113018232,2.21272208805494,5.1140292933036,7.17988215891454,0.114298355570571,0.238770203553612,0.228829919150967,0.266314406914987
"37",4,0.0927959415035647,0.244,385.67,0.000525,268.03559403848,21.2093077476449,0.6701094780685,14.2005473778693,135.699620405095,62.7597280700314,5.54643387484267,3.15511247742249,10.7256918708397,12.5994810331295,16.0711558920048,103.032811792531,0.135817967536073,0.729823405778012,0.0704064416799249,0.00263285290245439,0.508631320923848,0.577428175177711,0.719324202149479,1.82299351711143,9.6494863115933,79.2316826021194,183.12451052798,257.107874655579,4.09352895867035,8.53483181167971,8.18405678528238,9.56102677604749,1.31057361860776,57.8251364422012,12.893145170653,0.676927214030822,2.08209704148852,4.92825235846689,5.88699011741928,17.4296898296634,0.269624500833226,2.21387980478369,5.11683763747243,7.18406971374374,0.114380772870966,0.238478991794094,0.228677688559588,0.267152777744006
"38",4,0.0916888915601373,0.282,385.67,0.000525,257.726532729308,21.1525747947804,0.663332346423852,14.1405772037183,135.84204166849,62.8430282122494,5.49943242382538,3.10083803348459,10.7450106919387,12.538365796197,15.7905897706633,103.354209069604,0.135818193551792,0.747945503757474,0.0721556794755417,0.00264557840504987,0.511742843135715,0.579631588189253,0.723081935283293,1.78796914835628,9.51999510344316,78.3280557776751,181.040540788649,254.190859329904,4.04764950127295,8.4228210742965,8.08132468051962,9.47643286766665,1.29298853757155,58.5851171369767,13.0631032332245,0.672481848204263,2.07135566379828,4.88213315632839,5.84345988964276,16.9435696038574,0.269218031654161,2.2150562863353,5.11968520058345,7.18831911883294,0.114464368911758,0.238190806398331,0.22853355490286,0.267986125624507
"39",4,0.0905392251202471,0.249,385.67,0.000525,247.813973778181,21.0925421375411,0.65648862999683,14.0789387508308,135.987254286298,62.9269512611679,5.45238646435956,3.0474047072155,10.7642681219528,12.4756242946684,15.514475960176,103.673665413726,0.135818423929357,0.76679218602921,0.0739748615432876,0.00265868001167666,0.514950128051141,0.581907036209981,0.726953665441319,1.75437183749053,9.38622843261416,77.3876531488117,178.871314914855,251.154150800987,3.99985659912594,8.30725112407226,7.97524196393517,9.38653333193448,1.27482275235857,59.3402477296475,13.2319807548922,0.66773852058421,2.0597266679061,4.83404788066092,5.7976313784641,16.467469729212,0.268805709077884,2.21625151442708,5.12257196642613,7.19263014730514,0.11454912876422,0.23790562364061,0.228397442761386,0.268814440878797
"40",4,0.0893494119954727,0.301,385.67,0.000525,238.282667094405,21.0292234204673,0.649583143420941,14.0156917634724,136.135196013995,63.0114712673552,5.40532030912104,2.99480920450166,10.7834655944422,12.4112751299396,15.2427886537387,103.991175500126,0.135818658723093,0.786392420116001,0.0758667846875915,0.00267216399733703,0.518254860083646,0.58425578050302,0.73094186101327,1.72215587090021,9.24847064108896,76.412501224687,176.62151667199,248.00429669642,3.95025311955111,8.18835765972087,7.86601947194081,9.29155038365428,1.25611487771261,60.0902117651985,13.3997065765497,0.662708152817064,2.04723787776794,4.7840952955181,5.74960291158704,16.0014980429753,0.26838754986261,2.21746543600994,5.12549782036526,7.1970024157329,0.114635035049278,0.237623422831395,0.228269275556375,0.26963770970033
"41",4,0.0881219730239806,0.181,385.67,0.000525,229.117949129235,20.9614850831214,0.642624743555952,13.9507879010031,136.286503557032,63.0968595032022,5.35823327786345,2.94307436023045,10.8026698493079,12.3451381869885,14.9753949562067,104.307228714399,0.135818897861835,0.806776257231622,0.0778343528505016,0.0026860479403562,0.52165675670412,0.586689621713763,0.73505346050554,1.69127775612419,9.10691049443804,75.4049729925896,174.296626591183,244.748984814566,3.89895994768127,8.06638119044516,7.75389250683783,9.19175879497647,1.23689054628096,60.834941887613,13.5662651347503,0.657407506565436,2.03391880082668,4.73246212922129,5.69952551953913,15.5458171896026,0.267960634861417,2.21870682128069,5.12848289703751,7.20146457930521,0.114722526757894,0.237344226249504,0.228149596951503,0.270457201012263
"42",4,0.0868594690152457,0.272,385.67,0.000525,220.305720316572,20.8927975127356,0.635605856076933,13.8846111721541,136.439010593766,63.1822086121268,5.31120990308757,2.89211711525173,10.8216860015038,12.2778394803976,14.7125796061672,104.620334146272,0.13581914176982,0.827975247604829,0.0798806050357856,0.00270030799934128,0.5251636848429,0.58917828931661,0.739277645159747,1.66169426704003,8.96214020790711,74.3662745408815,171.899451551536,241.392067260177,3.84603777625758,7.94155878856427,7.63901352293612,9.08726667214273,1.21723019145874,61.5734345764351,13.7314321952564,0.651832930200185,2.01979937062443,4.67899402155358,5.64735192857968,15.1002589321635,0.267533829406033,2.21994900158213,5.13146608728619,7.20592878979688,0.114810211674064,0.23706788611533,0.228036439205946,0.271269049047817
"43",4,0.0855644897961089,0.247,385.67,0.000525,211.83242338132,20.8197335796735,0.628543663501016,13.8169024422683,136.594745163021,63.2683759856219,5.26420774820244,2.84201219997692,10.8407110746273,12.2087998676075,14.4539989901815,104.931969294882,0.135819390126422,0.850021752614715,0.0820086731039482,0.00271498230646446,0.528771299423891,0.591754668444124,0.743630355466827,1.63336607663806,8.81415375562058,73.2994445199224,169.437001104271,237.943421264561,3.79164208516201,7.81413763798323,7.52166434032065,8.97845041601757,1.1971329875689,62.3061222965095,13.8953036352734,0.646012178672902,2.00491151232143,4.62405242714152,5.59333792709481,14.6650963303,0.267098346339527,2.22121839052248,5.13450798096419,7.21048169843947,0.114899440029887,0.236794512444698,0.227931593062979,0.272077084800172
"44",4,0.0842396434082502,0.18,385.67,0.000525,203.685022482038,20.7424772431213,0.621441794058519,13.7477398467685,136.753534643497,63.3552911924491,5.21725299742649,2.79274856003065,10.8597358772118,12.1380790956291,14.1996347437097,105.242064172775,0.135819643001431,0.872949663664165,0.0842218291360176,0.00273007672531515,0.532481869978978,0.594418982595745,0.748113661161941,1.60625480690278,8.66326414499829,72.2065833768952,166.914134460629,234.409840590945,3.73588003831688,7.68436139848222,7.40205993756144,8.86555395746276,1.17664144340077,63.0327126731991,14.0578137129294,0.639956849982173,1.98928838882011,4.56773028438382,5.53758216002922,14.2403386600305,0.266654660610252,2.22251355400588,5.13760531027439,7.21511839421052,0.114990124625618,0.236524102973568,0.227834883876506,0.272881126799531
"45",4,0.0828875455336372,0.196,385.67,0.000525,195.850983155806,20.6630930595692,0.614298872644047,13.677379043218,136.914070844074,63.4424132680759,5.17039985236607,2.74427977434764,10.878647151787,12.0660518987219,13.9496431552717,105.54972313806,0.135819900656747,0.896794356977011,0.0865234844492258,0.00274558018344812,0.536300429953892,0.597153392038017,0.752722185005484,1.58032163319961,8.50993530565444,71.0893458963948,164.334691485392,230.796657417589,3.67883576632624,7.55246915423735,7.28038192007867,8.74875748266872,1.15581856780933,63.7525242410737,14.2188101232046,0.633670729011797,1.97296120321052,4.50998257371533,5.48010498655604,13.8258507134784,0.266208011365854,2.22381871549648,5.14072197348896,7.2197868719635,0.115081433444572,0.236256531012119,0.2277450912747,0.273678852744729
"46",4,0.0815108092641189,0.24,385.67,0.000525,188.318253034429,20.5814670796051,0.607120151293821,13.6058680287552,137.076372533501,63.5297593261687,5.12366070311654,2.69660414422491,10.8974545482371,11.9927120037226,13.7039764734132,105.855005007297,0.135820163131811,0.921592474056691,0.0889171772675866,0.00276150247631022,0.540228657616979,0.599960391744957,0.75745940375142,1.5555308541232,8.354443602868,69.9499478167063,161.703798603286,227.111050433555,3.62062260581716,7.41870173929618,7.15685119844582,8.62832712280209,1.13470189301704,64.4653454685348,14.3782453252505,0.627167728169677,1.95596409007829,4.45092720174713,5.42102424151241,13.4216290589867,0.26575807468965,2.2251348312445,5.14386022931072,7.22449014836196,0.115173402160435,0.235991764939952,0.227662198196699,0.274470415140655
"47",4,0.0801120351730381,0.238,385.67,0.000525,181.075243302335,20.494972866334,0.599918616362609,13.5330280903285,137.241966213255,63.6179597008975,5.07702735013051,2.64976908662733,10.9163076646656,11.9176384519016,13.4623459886316,106.159065996308,0.135820430175932,0.947381943626755,0.0914065755640544,0.00277787216540093,0.544263829182378,0.602867092642347,0.762338862712223,1.53185079951641,8.19686621459023,68.791190235542,159.027920312253,223.362118123943,3.56138428465527,7.28330247494669,7.031729115676,8.50461882903306,1.1133018953602,65.1715315097456,14.5361976148164,0.620471410741496,1.93833264795642,4.39086338790592,5.36056037694487,13.0278071528366,0.265298151641931,2.22648206533526,5.14706623406932,7.22929416361971,0.115267059784859,0.235729928227095,0.227587554608984,0.275258811928093
"48",4,0.078693801885045,0.28,385.67,0.000525,174.11081086763,20.4070474817143,0.592687407317005,13.4592417093912,137.40869673013,63.7061484296272,5.03054411487303,2.603698888321,10.9350115635806,11.841474042877,13.2250581940011,106.460391440777,0.135820702232042,0.974202642563064,0.0939955224915165,0.00279467252212387,0.548414294581723,0.605842039168092,0.767348598934126,1.50924481218704,8.03776235549961,67.614395816627,156.310142596033,219.554117527816,3.50118826619953,7.14650467101653,6.90517117628829,8.37777295264483,1.09169452749823,65.870123079863,14.6924535240376,0.613581859374141,1.92010169320562,4.32965296281295,5.29867342752513,12.6441103664601,0.264837071082441,2.22783378745107,5.15027920890041,7.23411154229658,0.115361017745698,0.235470928579271,0.22751920606359,0.276040115748637
"49",4,0.0772586570658338,0.421,385.67,0.000525,167.414241218875,20.3153028783501,0.585439990007764,13.3843478938668,137.577969502764,63.7948943475439,4.98421757346097,2.55843745822482,10.953707486604,11.7638058863678,12.9918223934236,106.760054587435,0.135820979053593,1.0020956213938,0.0966879868499621,0.00281192769541489,0.552676938980452,0.608910274836213,0.772502384753494,1.48768445155348,7.87721968553917,66.422272764969,153.556715052487,215.6958445114,3.44017359299275,7.00854074141352,6.77742766294399,8.24813844570036,1.06989168991017,66.5614687008004,14.8470896457183,0.606521118967511,1.90130461093662,4.2675724690549,5.23557903211853,12.2706273199289,0.264368644866933,2.2292086473217,5.15354176844507,7.23900315000604,0.115456222778209,0.235214770219445,0.227458346785149,0.27681710941332
"50",4,0.0758091089783148,0.478,385.67,0.000525,160.975231941226,20.2205925495072,0.578177714258664,13.3084824411578,137.749211664254,63.8839710570454,4.93807080990089,2.51396123551209,10.9723487920744,11.6848103553615,12.7626832372965,107.057690143605,0.135821260782691,1.03110380860303,0.0994881119409821,0.00282964040296,0.557055515284863,0.612065409369478,0.777799755578948,1.46713862872917,7.71557862377649,65.2167209000184,150.772041321241,211.793452446159,3.37843780511289,6.8696372439831,6.64869131373617,8.11594809906322,1.0479396163493,67.2452093046099,15.000025724538,0.599299310124039,1.88197741238502,4.20466733195833,5.17135047874387,11.9072209648967,0.263895054328745,2.23060005532406,5.1568389068207,7.24394726113164,0.11555232233382,0.23496141794643,0.227404429532554,0.277588845758304
"51",4,0.0743476185679531,0.227,385.67,0.000525,154.783876866563,20.1223042360816,0.570907030129779,13.2316726499545,137.922709910807,63.9735004692464,4.89212595315252,2.47027425192086,10.9909712356586,11.6044138866853,12.5375422044055,107.35357816224,0.135821547388838,1.06127174151341,0.102400199614448,0.00284781989517394,0.56155075088527,0.615315751695575,0.78324658720543,1.44757930626286,7.5530611657894,63.9999415711959,147.961213411289,207.854082751402,3.31609408082409,6.73001751748544,6.51917442237056,7.98148288111115,1.02586845506006,67.9213294480198,15.151257788512,0.591930992152573,1.86215512109297,4.14108578769594,5.10612111771867,11.5538294519878,0.26341474508688,2.23201267995952,5.16018134342841,7.24895893485134,0.11564954365004,0.234710908582107,0.227357707153715,0.278356050930173
"52",4,0.0728765921592473,0.225,385.67,0.000525,148.830650833234,20.0218304965969,0.563628321134169,13.1540844436466,138.097586120088,64.0631425476951,4.84639167815641,2.42734540844778,11.0094987697494,11.5228954066612,12.3164890445108,107.647107751969,0.135821839070836,1.09264588684456,0.105428733818273,0.00286647069017151,0.566167115232068,0.618649088018068,0.788839549472215,1.4289768508413,7.39002915324485,62.7736502707636,145.128214084414,203.883295851918,3.25323065264575,6.58989597540308,6.38905180706463,7.84495436876283,1.00372735038081,68.5893707705686,15.300683852227,0.584425491775089,1.84187221379299,4.07683313531705,5.03993674903951,11.2102581888684,0.262931269178345,2.2334357814275,5.16354465341274,7.25400301283936,0.115747319353194,0.234463176888173,0.227317303577902,0.279117140954623
"53",4,0.0713983747433502,0.228,385.67,0.000525,143.106395031956,19.9185394931977,0.556347873711912,13.0757289678646,138.274158048137,64.1530282159265,4.80088844170796,2.38517928537269,11.0279696034976,11.440168826139,12.0994147461644,107.938576483321,0.135822135791814,1.12527441716362,0.108578367427918,0.00288560338260895,0.570905417367908,0.622073919229166,0.794585005778939,1.4113058065455,7.22668576103582,61.5399697692941,142.277953058449,199.88798247282,3.18995688613914,6.44948268217808,6.2585258013358,7.7066389330199,0.981543894760175,69.2493536144091,15.4483078640723,0.57679743836645,1.8211636674669,4.01205496910315,4.97293076002204,10.8764242751206,0.262442995947724,2.23487426613538,5.16694007359426,7.25909534588565,0.115845889779277,0.234218231343322,0.2272834762478,0.279872887399385
"54",4,0.0699152439016071,0.212,385.67,0.000525,137.602302915342,19.8124280261662,0.549069612385103,12.9966666881022,138.452339281453,64.2431567534667,4.75560139471501,2.34376263285041,11.0463775445904,11.3563090304067,11.8863163587884,108.227972233604,0.135822437632326,1.15920747332909,0.111853942907056,0.0029052367628789,0.575767896197225,0.625592832638005,0.800485253320164,1.39453986925939,7.06327719268883,60.3008125604766,139.414864077177,195.874357592856,3.12637149126923,6.30898494995154,6.12778426029848,7.56678507568876,0.95935152598381,69.9011525679212,15.5941022468835,0.569061384584053,1.80006433625906,3.94685576591073,4.90520093589634,10.5521834701649,0.261950067831576,2.23632762945594,5.17036668751271,7.26423441388157,0.115945219458805,0.233976239428751,0.22725619550992,0.280623258831653
"55",4,0.068429404426435,0.212,385.67,0.000525,132.309906649367,19.7036967004821,0.541800078030772,12.9169746642934,138.632023096342,64.3334295022929,4.71061973378345,2.3030976502449,11.0647338580405,11.2712823958844,11.6770576876673,108.515284462444,0.135822744556999,1.19449723537057,0.115260496563794,0.00292535502338468,0.580754949856737,0.629205119443996,0.806545375838991,1.37865741710894,6.9000402556742,59.058039605177,136.543245798413,191.848446367371,3.06257019911941,6.16858669495677,5.99699950387138,7.42563628693025,0.937182405079448,70.5446650347893,15.7380423131572,0.561224816309334,1.77860280242233,3.88130632820092,4.83685221875618,10.2374085437297,0.261452624974705,2.23779556473398,5.17382344359572,7.26941844416342,0.11604526757226,0.233736778920126,0.227235089095285,0.281368227921395
"56",4,0.066942983502479,0.201,385.67,0.000525,127.22106408593,19.5922996076887,0.534535944586067,12.8367083830975,138.813125800197,64.4238740902351,4.66589684410851,2.26316930358817,11.083027281357,11.1851883121629,11.4716663022578,108.800510931047,0.135823056653659,1.23119792535403,0.118803265897315,0.00294598729765236,0.585873792226348,0.632914064501648,0.81276708961362,1.36363297615288,6.73720267681213,57.8134424480977,133.667257400095,187.816081812254,2.99864623616459,6.02848409711,5.86634913384084,7.28343080831836,0.915067460859837,71.1797903996725,15.8801067226684,0.553303791313738,1.75682824192701,3.81551237268543,4.7679755121692,9.93192642975077,0.260950834888292,2.23927745658022,5.17730935063506,7.27464582934979,0.116146014362157,0.23350016820275,0.227220224425002,0.282107788863658
"57",4,0.0654580263226615,0.213,385.67,0.000525,122.327946236471,19.4783448365067,0.527288307607054,12.7559325698091,138.995551156726,64.5144330259786,4.6214767354221,2.22397017276074,11.1012610428902,11.0980480353947,11.2700684855404,109.083628121721,0.135823373951871,1.26936596416508,0.122487697984701,0.00296713247512958,0.59112156831791,0.636720688073568,0.819154405256396,1.34944556539002,6.57498124702751,56.5687525125363,130.790904890638,183.782882388296,2.93468862221471,5.88885248666397,5.73599574025882,7.14039900096304,0.893036136641555,71.8064490746915,16.0202768573903,0.545308158707232,1.73475774088829,3.74955420727243,4.69866617916494,9.63557976696491,0.260444838039426,2.24077286804135,5.18082329994055,7.27991476168516,0.116247404242317,0.233266251948727,0.227211367673776,0.282841880679651
"58",4,0.0639764930334902,0.187,385.67,0.000525,117.623025227376,19.3618855643629,0.520059492843763,12.6747074267756,139.17920710204,64.6050862732877,4.57736266318243,2.18548931437923,11.1194320175738,11.0099149963054,11.0722283496653,109.364629256982,0.135823696507255,1.30906001515325,0.126319457703428,0.0029888031933875,0.596501414353636,0.640626952867281,0.825710531976828,1.3360739108715,6.41358321276228,55.3256307802985,127.918037667774,179.754248513866,2.87078351822371,5.74986408426509,5.60609814911626,6.99676544176955,0.871116579814247,72.4245710676207,16.1585371486799,0.537250071983212,1.71242642892355,3.68351790770376,4.6290142850211,9.3481957672356,0.259934811660164,2.24228125523343,5.1843641730486,7.28522343634521,0.116349402256402,0.233035073878971,0.227208413487055,0.2835704857961
"59",4,0.062500255463842,0.217,385.67,0.000525,113.099062718631,19.2429913238118,0.512851974640005,12.5930991769139,139.363994788426,64.6958044238169,4.53356743644599,2.14771855715052,11.1375387732897,10.9208341834761,10.8780984480151,109.643503277931,0.135824024350941,1.3503410910623,0.130304436557793,0.00301100835263401,0.602016402810309,0.644634488314567,0.832438836455957,1.32349767259841,6.2532048212804,54.085667835847,125.052341158331,175.735351187299,2.80701348915979,5.61168105294851,5.47680680733667,6.85274696482128,0.849335443917008,73.0340997162906,16.2948748548692,0.529140610278028,1.68986816338399,3.61748314415202,4.5591066861934,9.06959465884681,0.259420925118416,2.24380208015477,5.1879308224667,7.29056998514945,0.116451972546871,0.232806621857511,0.22721121876881,0.284293575538494
"60",4,0.0610310948735688,0.229,385.67,0.000525,108.749098767915,19.1217449925503,0.505668258275146,12.5111621709811,139.549824907914,64.7865497299156,4.49011232182213,2.11065098075907,11.155580720365,10.830843824258,10.6876238721003,109.920237913307,0.13582435749923,1.39327264796657,0.134448761572863,0.00303375431036842,0.607669616105278,0.648744690608191,0.839342903799012,1.31169749450672,6.09403139686494,52.8503816775472,122.197330904558,171.731125242967,2.74345739853527,5.4744559600849,5.34826411453978,6.7085524686123,0.827717899059314,73.6349912259202,16.4292798076272,0.52099004143027,1.66711570416911,3.55152423807345,4.48902753218187,8.79959146484565,0.258903349152459,2.2453348086362,5.19152202677478,7.29595247933869,0.116555078646835,0.232580846823792,0.227219618874725,0.285011118088799
"61",4,0.0595707005342598,0.221,385.67,0.000525,104.566441122995,18.9981884971716,0.498515371400173,12.428957817903,139.736601863949,64.8773157731528,4.44698453548452,2.07426824256363,11.1735527557722,10.7400159486266,10.5007768617984,110.194825888656,0.135824696071377,1.43792066665173,0.138758804885871,0.00305705982651875,0.61346044895688,0.652960366984158,0.846426101900846,1.3006556744773,5.93623808341284,51.6212141679117,119.3563516754,167.746266335032,2.68019003680715,5.3383363175049,5.22060671521788,6.564382973438,0.806287733486886,74.2272106896952,16.5617447140162,0.512810371861342,1.64419058326947,3.48572204096286,4.41885779151925,8.53800196384434,0.258382291564965,2.24687881831091,5.19513658741151,7.30136899633818,0.116658670661282,0.232357858879607,0.227233528622546,0.285723094585152
